Sample in Buffer,Sample in Window,TRIGGER,spi_rtl_sck_o,spi_rtl_io0_o,spi_rtl_io1_o,spi_rtl_ss_o_0_0,adc_ready,<const0>_1,<const0>_2,<const0>_3,dds_m_tvalid_out,dds_m_reset_out,<const0>_4,<const0>_5,<const0>_6,<const0>_7,<const0>_8,<const0>,ila_probe2[15:0],ila_probe3[15:0]
3941,3941,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23437,0000
3942,3942,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23433,0000
3943,3943,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23429,0000
3944,3944,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23424,0000
3945,3945,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23420,0000
3946,3946,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23415,0000
3947,3947,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23411,0000
3948,3948,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23407,0000
3949,3949,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23402,0000
3950,3950,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23396,0000
3951,3951,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23391,0000
3952,3952,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23387,0000
3953,3953,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23382,0000
3954,3954,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23378,0000
3955,3955,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23374,0000
3956,3956,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23369,0000
3957,3957,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23365,0000
3958,3958,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23360,0000
3959,3959,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23356,0000
3960,3960,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23352,0000
3961,3961,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23347,0000
3962,3962,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23343,0000
3963,3963,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23338,0000
3964,3964,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23334,0000
3965,3965,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23330,0000
3966,3966,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23325,0000
3967,3967,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23321,0000
3968,3968,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23316,0000
3969,3969,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23312,0000
3970,3970,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23307,0000
3971,3971,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23301,0000
3972,3972,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23296,0000
3973,3973,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23292,0000
3974,3974,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23288,0000
3975,3975,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23283,0000
3976,3976,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23279,0000
3977,3977,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23274,0000
3978,3978,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23270,0000
3979,3979,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23265,0000
3980,3980,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23261,0000
3981,3981,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23257,0000
3982,3982,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23252,0000
3983,3983,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23248,0000
3984,3984,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23243,0000
3985,3985,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23239,0000
3986,3986,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23234,0000
3987,3987,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23230,0000
3988,3988,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23226,0000
3989,3989,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23221,0000
3990,3990,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23217,0000
3991,3991,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23212,0000
3992,3992,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23206,0000
3993,3993,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23201,0000
3994,3994,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23197,0000
3995,3995,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23192,0000
3996,3996,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23188,0000
3997,3997,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23183,0000
3998,3998,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23179,0000
3999,3999,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23175,0000
4000,4000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23170,0000
4001,4001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23166,0000
4002,4002,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23161,0000
4003,4003,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23157,0000
4004,4004,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23152,0000
4005,4005,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23148,0000
4006,4006,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23144,0000
4007,4007,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23139,0000
4008,4008,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23135,0000
4009,4009,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23130,0000
4010,4010,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23126,0000
4011,4011,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23121,0000
4012,4012,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23117,0000
4013,4013,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23110,0000
4014,4014,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23106,0000
4015,4015,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23101,0000
4016,4016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23097,0000
4017,4017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23092,0000
4018,4018,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23088,0000
4019,4019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23083,0000
4020,4020,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23079,0000
4021,4021,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23074,0000
4022,4022,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23070,0000
4023,4023,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23066,0000
4024,4024,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23061,0000
4025,4025,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23057,0000
4026,4026,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23052,0000
4027,4027,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23048,0000
4028,4028,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23043,0000
4029,4029,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23039,0000
4030,4030,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23034,0000
4031,4031,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23030,0000
4032,4032,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23025,0000
4033,4033,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23021,0000
4034,4034,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23014,0000
4035,4035,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23010,0000
4036,4036,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23005,0000
4037,4037,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,23001,0000
4038,4038,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22996,0000
4039,4039,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22992,0000
4040,4040,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22987,0000
4041,4041,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22983,0000
4042,4042,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22978,0000
4043,4043,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22974,0000
4044,4044,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22969,0000
4045,4045,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22965,0000
4046,4046,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22960,0000
4047,4047,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22956,0000
4048,4048,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22951,0000
4049,4049,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22947,0000
4050,4050,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22943,0000
4051,4051,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22938,0000
4052,4052,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22934,0000
4053,4053,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22929,0000
4054,4054,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22925,0000
4055,4055,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22918,0000
4056,4056,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22913,0000
4057,4057,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22909,0000
4058,4058,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22904,0000
4059,4059,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22900,0000
4060,4060,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22895,0000
4061,4061,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22891,0000
4062,4062,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22886,0000
4063,4063,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22882,0000
4064,4064,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22877,0000
4065,4065,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22873,0000
4066,4066,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22868,0000
4067,4067,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22864,0000
4068,4068,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22859,0000
4069,4069,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22855,0000
4070,4070,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22850,0000
4071,4071,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22846,0000
4072,4072,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22841,0000
4073,4073,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22837,0000
4074,4074,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22832,0000
4075,4075,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22828,0000
4076,4076,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22821,0000
4077,4077,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22817,0000
4078,4078,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22812,0000
4079,4079,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22808,0000
4080,4080,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22803,0000
4081,4081,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22799,0000
4082,4082,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22794,0000
4083,4083,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22790,0000
4084,4084,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22785,0000
4085,4085,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22780,0000
4086,4086,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22776,0000
4087,4087,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22771,0000
4088,4088,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22767,0000
4089,4089,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22762,0000
4090,4090,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22758,0000
4091,4091,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22753,0000
4092,4092,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22749,0000
4093,4093,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22744,0000
4094,4094,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22740,0000
4095,4095,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22735,0000
4096,4096,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22728,0000
4097,4097,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22724,0000
4098,4098,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22719,0000
4099,4099,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22715,0000
4100,4100,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22710,0000
4101,4101,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22706,0000
4102,4102,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22701,0000
4103,4103,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22697,0000
4104,4104,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22692,0000
4105,4105,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22688,0000
4106,4106,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22683,0000
4107,4107,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22679,0000
4108,4108,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22674,0000
4109,4109,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22670,0000
4110,4110,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22665,0000
4111,4111,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22661,0000
4112,4112,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22656,0000
4113,4113,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22651,0000
4114,4114,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22647,0000
4115,4115,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22642,0000
4116,4116,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22638,0000
4117,4117,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22631,0000
4118,4118,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22626,0000
4119,4119,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22622,0000
4120,4120,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22617,0000
4121,4121,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22613,0000
4122,4122,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22608,0000
4123,4123,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22604,0000
4124,4124,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22599,0000
4125,4125,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22595,0000
4126,4126,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22590,0000
4127,4127,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22586,0000
4128,4128,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22581,0000
4129,4129,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22576,0000
4130,4130,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22572,0000
4131,4131,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22567,0000
4132,4132,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22563,0000
4133,4133,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22558,0000
4134,4134,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22554,0000
4135,4135,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22549,0000
4136,4136,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22545,0000
4137,4137,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22540,0000
4138,4138,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22533,0000
4139,4139,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22529,0000
4140,4140,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22524,0000
4141,4141,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22519,0000
4142,4142,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22515,0000
4143,4143,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22510,0000
4144,4144,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22506,0000
4145,4145,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22501,0000
4146,4146,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22497,0000
4147,4147,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22492,0000
4148,4148,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22487,0000
4149,4149,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22483,0000
4150,4150,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22478,0000
4151,4151,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22474,0000
4152,4152,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22469,0000
4153,4153,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22465,0000
4154,4154,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22460,0000
4155,4155,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22455,0000
4156,4156,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22451,0000
4157,4157,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22446,0000
4158,4158,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22442,0000
4159,4159,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22435,0000
4160,4160,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22430,0000
4161,4161,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22426,0000
4162,4162,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22421,0000
4163,4163,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22417,0000
4164,4164,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22412,0000
4165,4165,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22407,0000
4166,4166,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22403,0000
4167,4167,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22398,0000
4168,4168,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22394,0000
4169,4169,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22389,0000
4170,4170,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22384,0000
4171,4171,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22380,0000
4172,4172,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22375,0000
4173,4173,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22371,0000
4174,4174,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22366,0000
4175,4175,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22361,0000
4176,4176,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22357,0000
4177,4177,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22352,0000
4178,4178,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22348,0000
4179,4179,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22343,0000
4180,4180,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22336,0000
4181,4181,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22332,0000
4182,4182,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22327,0000
4183,4183,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22322,0000
4184,4184,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22318,0000
4185,4185,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22313,0000
4186,4186,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22309,0000
4187,4187,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22304,0000
4188,4188,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22299,0000
4189,4189,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22295,0000
4190,4190,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22290,0000
4191,4191,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22286,0000
4192,4192,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22281,0000
4193,4193,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22276,0000
4194,4194,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22272,0000
4195,4195,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22267,0000
4196,4196,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22263,0000
4197,4197,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22258,0000
4198,4198,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22253,0000
4199,4199,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22249,0000
4200,4200,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22244,0000
4201,4201,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22237,0000
4202,4202,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22233,0000
4203,4203,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22228,0000
4204,4204,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22223,0000
4205,4205,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22219,0000
4206,4206,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22214,0000
4207,4207,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22210,0000
4208,4208,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22205,0000
4209,4209,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22200,0000
4210,4210,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22196,0000
4211,4211,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22191,0000
4212,4212,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22186,0000
4213,4213,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22182,0000
4214,4214,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22177,0000
4215,4215,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22173,0000
4216,4216,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22168,0000
4217,4217,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22163,0000
4218,4218,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22159,0000
4219,4219,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22154,0000
4220,4220,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22149,0000
4221,4221,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22145,0000
4222,4222,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22138,0000
4223,4223,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22133,0000
4224,4224,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22129,0000
4225,4225,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22124,0000
4226,4226,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22119,0000
4227,4227,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22115,0000
4228,4228,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22110,0000
4229,4229,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22105,0000
4230,4230,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22101,0000
4231,4231,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22096,0000
4232,4232,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22091,0000
4233,4233,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22087,0000
4234,4234,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22082,0000
4235,4235,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22078,0000
4236,4236,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22073,0000
4237,4237,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22068,0000
4238,4238,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22064,0000
4239,4239,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22059,0000
4240,4240,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,22054,0000
